CVE ID,Channel ID,Message,Timestamp,Message URL
CVE-2025-22457,1921217593,"**Критическая уязвимость в устройствах ivanti используется для кибершпионажа**

🚨 В сетевых шлюзах Ivanti Connect Secure [обнаружена](https://www.securitylab.ru/news/558029.php) критическая уязвимость удаленного выполнения кода CVE-2025-22457 с оценкой CVSS 9.0. Данная брешь в безопасности активно эксплуатируется китайской хакерской группировкой UNC5221 в целях кибершпионажа как минимум с середины марта 2025 года.

🔬 Уязвимость представляет собой переполнение буфера в стеке и затрагивает все версии Ivanti Connect Secure до 22.7R2.6, а также устаревшие Pulse Connect Secure 9.1x. Хотя изначально проблема не считалась критичной, позже было установлено, что она может быть использована для удаленного выполнения кода без аутентификации или взаимодействия с пользователем.

⚡️ В ходе атак хакеры применяют целый арсенал вредоносных инструментов, включая дроппер TRAILBLAZE, пассивный бэкдор BRUSHFIRE и обновленную версию SPAWN. Специалисты полагают, что злоумышленники проанализировали исправление уязвимости в версии 22.7R2.6 и разработали сложный метод эксплуатации предыдущих версий.

#уязвимость #ivanti #кибербезопасность #rce 

@ZerodayAlert",2025-04-22 12:03:12.829494,https://t.me/ZerodayAlert/466
CVE-2025-31334,1921217593,"**Обнаружен новый вектор атаки через популярный архиватор WinRAR**

⚠️ В архиваторе WinRAR [обнаружена](https://www.securitylab.ru/news/558030.php?r=1) уязвимость, позволяющая обойти механизм безопасности Windows ""Mark of the Web"". Проблема затрагивает все версии популярного архиватора до 7.11 и может использоваться злоумышленниками для запуска вредоносного кода без предупреждений системы.

🔍 Уязвимость получила идентификатор CVE-2025-31334 и оценку CVSS 6.8. При открытии символической ссылки на исполняемый файл в архиве, Windows не показывает стандартное предупреждение о запуске загруженного из интернета файла, что делает атаки через социальную инженерию особенно опасными.

🛡 Разработчик WinRAR, компания RARLAB, выпустила обновление, устраняющее обнаруженную уязвимость. Всем пользователям настоятельно рекомендуется обновиться до версии 7.11 или новее, а также проверять архивы перед открытием с помощью антивирусных решений.

#уязвимость #winrar #безопасность #motw 

@ZerodayAlert",2025-04-22 12:03:12.829694,https://t.me/ZerodayAlert/465
CVE-2025-30065,1921217593,"**Критическая брешь в Apache Parquet угрожает инфраструктурам Big Data  **

📄 Опасный RCE-баг [найден](https://www.securitylab.ru/news/558021.php?r=2) в Apache Parquet. Уязвимость CVE-2025-30065 получила критический рейтинг 10.0 по шкале CVSS v4. Проблема устранена в версии 1.15.1, но все предыдущие версии остаются под угрозой.

🧨 Суть уязвимости — небезопасная десериализация, позволяющая внедрить специально сформированный Parquet-файл и добиться выполнения произвольного кода. При атаке возможны кража данных, сбои в работе сервисов и установка вредоносного ПО.

🌐 Формат Apache Parquet используется повсеместно в крупных системах. Среди пользователей — Netflix, Airbnb, Uber, Amazon и другие IT-гиганты. Угроза критична для дата-лейков, облаков и аналитических платформ, принимающих файлы извне.

#apacheparquet #bigdata #уязвимость #информационнаябезопасность 

@ZerodayAlert",2025-04-22 12:03:12.829870,https://t.me/ZerodayAlert/464
CVE-2025-1268,1921217593,"**CVE-****2025-1268****: Canon открыла портал для атак **

🔍 Исследователи из команды Microsoft MORSE [обнаружили](https://www.securitylab.ru/news/557981.php) критическую уязвимость в драйверах принтеров Canon, получившую высокий балл 9.4 по шкале CVSS. Проблема отслеживается под идентификатором CVE-2025-1268 и связана с обработкой EMF-файлов в драйверах Generic Plus PCL6, UFR II, LIPS4, LIPSXL и PS версий 3.12 и ниже.

⚠️ Уязвимость представляет собой выход за границы допустимой памяти, что открывает возможности для выполнения произвольного кода злоумышленниками. Особую опасность представляет тот факт, что эксплуатация может происходить скрытно в рамках обычного процесса работы с документами при отправке на печать из специально созданного приложения.

🛡Canon признала проблему и выпустила предупреждение для пользователей с рекомендацией проверить наличие обновлённых версий драйверов. Компания уже распространяет обновления и настоятельно рекомендует установить их как можно скорее для минимизации рисков безопасности.

#кибербезопасность #уязвимость #Canon #CVE20251268 

@ZerodayAlert",2025-04-22 12:03:12.830068,https://t.me/ZerodayAlert/463
CVE-2025-24201,1921217593,"**Apple закрыла критические уязвимости в старых устройствах**

🔐 [Исправлена](https://www.securitylab.ru/news/557921.php) критическая ошибка Core Media (CVE-2025-24085, CVSS 7.8), уже использованная в реальных атаках. Уязвимость позволяла вредоносному приложению получить привилегии системы.

🧩 Устранён баг в Accessibility (CVE-2025-24200, CVSS 6.1), позволявший обойти блокировку USB. Он открывал путь к кибератаке через физический доступ к устройству.

🌐 WebKit получил патч от критической уязвимости (CVE-2025-24201, CVSS 8.8). Она позволяла вывести вредоносный контент за пределы изолированной среды браузера при переходе по специально подготовленной ссылке.

__Исправления получили даже давно снятые с поддержки устройства. Среди них — iPhone 6s, 7, SE первого поколения, iPad Air 2, iPad mini 4 и iPod touch 7. Патчи вышли для iOS и iPadOS версий 15.8.4 и 16.7.11, а также macOS Ventura 13.7.5 и Sonoma 14.7.5.__

#apple #безопасность #обновления  #уязвимости

@ZerodayAlert",2025-04-22 12:03:12.830257,https://t.me/ZerodayAlert/462
CVE-2025-24085,1921217593,"**Apple закрыла критические уязвимости в старых устройствах**

🔐 [Исправлена](https://www.securitylab.ru/news/557921.php) критическая ошибка Core Media (CVE-2025-24085, CVSS 7.8), уже использованная в реальных атаках. Уязвимость позволяла вредоносному приложению получить привилегии системы.

🧩 Устранён баг в Accessibility (CVE-2025-24200, CVSS 6.1), позволявший обойти блокировку USB. Он открывал путь к кибератаке через физический доступ к устройству.

🌐 WebKit получил патч от критической уязвимости (CVE-2025-24201, CVSS 8.8). Она позволяла вывести вредоносный контент за пределы изолированной среды браузера при переходе по специально подготовленной ссылке.

__Исправления получили даже давно снятые с поддержки устройства. Среди них — iPhone 6s, 7, SE первого поколения, iPad Air 2, iPad mini 4 и iPod touch 7. Патчи вышли для iOS и iPadOS версий 15.8.4 и 16.7.11, а также macOS Ventura 13.7.5 и Sonoma 14.7.5.__

#apple #безопасность #обновления  #уязвимости

@ZerodayAlert",2025-04-22 12:03:12.830275,https://t.me/ZerodayAlert/462
CVE-2025-24200,1921217593,"**Apple закрыла критические уязвимости в старых устройствах**

🔐 [Исправлена](https://www.securitylab.ru/news/557921.php) критическая ошибка Core Media (CVE-2025-24085, CVSS 7.8), уже использованная в реальных атаках. Уязвимость позволяла вредоносному приложению получить привилегии системы.

🧩 Устранён баг в Accessibility (CVE-2025-24200, CVSS 6.1), позволявший обойти блокировку USB. Он открывал путь к кибератаке через физический доступ к устройству.

🌐 WebKit получил патч от критической уязвимости (CVE-2025-24201, CVSS 8.8). Она позволяла вывести вредоносный контент за пределы изолированной среды браузера при переходе по специально подготовленной ссылке.

__Исправления получили даже давно снятые с поддержки устройства. Среди них — iPhone 6s, 7, SE первого поколения, iPad Air 2, iPad mini 4 и iPod touch 7. Патчи вышли для iOS и iPadOS версий 15.8.4 и 16.7.11, а также macOS Ventura 13.7.5 и Sonoma 14.7.5.__

#apple #безопасность #обновления  #уязвимости

@ZerodayAlert",2025-04-22 12:03:12.830281,https://t.me/ZerodayAlert/462
CVE-2025-2783,1921217593,"**🛡**** Firefox срочно латает дыру в безопасности**

Экстренный патч [устранил](https://www.securitylab.ru/news/557827.php) критическую уязвимость в Windows-версии браузера, похожую на баг из атак на российские организации.

** Баг CVE-****2025-2857**** позволял выйти из песочницы**
Уязвимость давала возможность обойти механизм защиты и получить доступ к системе. Пока её в атаках не использовали.

** Похожая дыра в Chrome уже использовалась хакерами**
Google ранее сообщала о CVE-2025-2783, которую применяли для шпионажа против российских СМИ и вузов.

** Эксперты подозревают участие госструктур**
Сложность и аккуратность атак навели исследователей на мысль о работе профессионалов — но без конкретных обвинений.

Наличие эксплойтов для выхода из песочницы в нескольких браузерах подряд указывает на тренд в развитии атак. Риск высок, особенно для Windows-сред.

#уязвимость #firefox #chrome @ZerodayAlert",2025-04-22 12:03:12.830467,https://t.me/ZerodayAlert/461
CVE-2025-2783,1921217593,"**Уязвимость CVE-****2025-2783**** в Chrome: как сработала атака «Форумный тролль»**

🛡 Специалисты «Лаборатории Касперского» [обнаружили](https://www.securitylab.ru/news/557705.php?r=1) сложную целевую атаку с использованием уязвимости нулевого дня в Chrome, позволяющей обойти песочницу без дополнительных действий пользователя.

🎭 Злоумышленники распространяли персонализированные фишинговые письма с приглашениями на «Примаковские чтения», ведущие на поддельный сайт primakovreadings[.]info, атакуя госорганизации, образовательные учреждения и СМИ.

🛠 Google выпустил патч 25 марта, устраняющий уязвимость CVE-2025-2783 в компоненте Mojo, которая была вызвана логической ошибкой взаимодействия между песочницей Chrome и Windows.

__Анализ инцидента указывает на APT-группу с вероятной государственной поддержкой, целенаправленно атаковавшую российские организации с использованием критической уязвимости в Chrome, что подчёркивает необходимость оперативного обновления ПО.__

#ChromeExploit #zeroday #APTугрозы #кибербезопасность

@ZerodayAlert",2025-04-22 12:03:12.830945,https://t.me/ZerodayAlert/458
CVE-2025-24071,1921217593,"**Windows сливает хеши при распаковке архива**

🔓 Уязвимость в Windows 10/11 [позволяет красть](https://www.securitylab.ru/news/557580.php) NTLM-хеши при распаковке архива с файлом .library-ms.

📁 Эксплойт срабатывает автоматически — достаточно открыть архив, и хеши улетают злоумышленнику.

📬 Атаки зафиксированы в России и Беларуси, вредоносные архивы часто маскируются под PDF-документы.

__Уязвимость CVE-2025-24071 позволяет удаленно инициировать NTLM-аутентификацию без участия пользователя. Автоматизация процесса через встроенные механизмы Windows делает вектор атаки крайне эффективным. Рекомендованы немедленные меры по блокировке .library-ms и SMB-соединений наружу.__

#windows #уязвимость #cve2025 #инфобез #SecLabNews",2025-04-22 12:03:12.831565,https://t.me/ZerodayAlert/454
CVE-2024-54085,1921217593,"**Удаленная атака на BMC-контроллеры может вывести из строя целые дата-центры**

🔥 Обнаружена критическая уязвимость CVE-2024-54085 в MegaRAC BMC от American Megatrends International с максимальной оценкой опасности 10 из 10. Эксплуатация уязвимости не требует авторизации и[ позволяет](https://www.securitylab.ru/news/557461.php) злоумышленникам получить полный контроль над серверами с возможностью физического повреждения оборудования через манипуляции с напряжением.

🖥 Проблема затрагивает серверы более десяти производителей, включая HPE, Asus и ASRock, которые широко используются в облачных сервисах и дата-центрах. По данным Shodan, более 1000 уязвимых серверов напрямую подключены к интернету и находятся под угрозой потенциальных атак.

⚠️ Эксперты Eclypsium предупреждают, что разработка эксплойта не представляет сложности, так как бинарные файлы прошивки не зашифрованы. Администраторам настоятельно рекомендуется немедленно установить обновления от AMI, Lenovo и HPE, выпущенные 11 марта, и отключить интернет-доступ к MegaRAC BMC.

#кибербезопасность #серверы #уязвимость #датацентры

@ZerodayAlert",2025-04-22 12:03:12.832235,https://t.me/ZerodayAlert/450
CVE-2025-24813,1921217593,"**Эксперты зафиксировали массовую эксплуатацию уязвимости в Apache Tomcat**

🚨 Обнаружена критическая уязвимость CVE-2025-24813 в Apache Tomcat, затрагивающая версии 9.x, 10.1.x и 11.x. Массовая эксплуатация [началась](https://www.securitylab.ru/news/557412.php) всего через 30 часов после публикации информации об уязвимости и PoC-эксплойта.

⚡️ Злоумышленники используют двухэтапную атаку: сначала загружают сериализованный файл Java-сессии через PUT-запрос, затем выполняют GET-запрос с JSESSIONID. Эксплуатация не требует аутентификации и позволяет выполнять произвольный код на уязвимых серверах.

🛡 Разработчики выпустили исправления в обновленных версиях 9.0.99, 10.1.35 и 11.0.3. Эксперты предупреждают, что тактика атак может расшириться от манипуляций с сессиями до загрузки вредоносных JSP-файлов и установки бэкдоров.

#ApacheTomcat #уязвимость #кибербезопасность #CVE

@ZerodayAlert",2025-04-22 12:03:12.832583,https://t.me/ZerodayAlert/448
CVE-2025-1316,1921217593,"**Критическая уязвимость в устройствах Edimax обнаружена исследователями**

🔍 Специалисты Akamai SIRT [выявили](https://www.securitylab.ru/news/557383.php) серьезную уязвимость **(CVE-2025-1316)** в продуктах Edimax **с высоким рейтингом опасности CVSS 9.3**. Эксплуатация данной уязвимости началась в октябре 2024 года, однако доказательства её существования прослеживаются с июня 2023 года.

🤖 В результате атак устройства становятся частью ботнетов, работающих под брендом VagneRHere с управляющим сервером angela.spklove[.]com. Злоумышленники эксплуатируют уязвимость через URI-адрес /camera-cgi/admin/param.cgi, используя стандартные учетные данные admin:1234 для авторизации.

⚠️ Компания Edimax заявила, что не планирует выпускать исправления для уязвимых моделей камер, оставляя пользователей без защиты. Для минимизации рисков рекомендуется отключить или заменить уязвимые устройства, изменить стандартные пароли и ограничить доступ к сетевым интерфейсам.

#уязвимость #Edimax #безопасность #IoT

@ZerodayAlert",2025-04-22 12:03:12.832762,https://t.me/ZerodayAlert/447
CVE-2025-25292,1921217593,"**Signature Wrapping атаки позволяют захватывать учетные записи через ruby-saml**

🔐 В библиотеке ruby-saml [обнаружены](https://www.securitylab.ru/news/557317.php) две критические уязвимости **CVE-2025-25291** и **CVE-2025-25292** **с оценкой CVSS 8.8**, позволяющие обходить механизмы аутентификации. Проблемы связаны с различиями в обработке XML между парсерами REXML и Nokogiri, что открывает возможность для атак Signature Wrapping.

🛡 Злоумышленники, используя одну действительную подпись, могут подделывать SAML-утверждения и авторизоваться от имени любого пользователя системы. Протокол SAML широко используется для реализации единого входа (SSO) в корпоративных сетях, что делает эти уязвимости особенно опасными.

⚡️ Помимо основных уязвимостей, в ruby-saml также обнаружена проблема **CVE-2025-25293 с оценкой CVSS 7.7**, связанная с отказом в обслуживании при обработке сжатых SAML-ответов. Эксперты настоятельно рекомендуют обновиться до версий 1.12.4 или 1.18.0, которые устраняют все выявленные проблемы.

#saml #уязвимости #аутентификация #безопасность

@ZerodayAlert",2025-04-22 12:03:12.832963,https://t.me/ZerodayAlert/445
CVE-2025-25293,1921217593,"**Signature Wrapping атаки позволяют захватывать учетные записи через ruby-saml**

🔐 В библиотеке ruby-saml [обнаружены](https://www.securitylab.ru/news/557317.php) две критические уязвимости **CVE-2025-25291** и **CVE-2025-25292** **с оценкой CVSS 8.8**, позволяющие обходить механизмы аутентификации. Проблемы связаны с различиями в обработке XML между парсерами REXML и Nokogiri, что открывает возможность для атак Signature Wrapping.

🛡 Злоумышленники, используя одну действительную подпись, могут подделывать SAML-утверждения и авторизоваться от имени любого пользователя системы. Протокол SAML широко используется для реализации единого входа (SSO) в корпоративных сетях, что делает эти уязвимости особенно опасными.

⚡️ Помимо основных уязвимостей, в ruby-saml также обнаружена проблема **CVE-2025-25293 с оценкой CVSS 7.7**, связанная с отказом в обслуживании при обработке сжатых SAML-ответов. Эксперты настоятельно рекомендуют обновиться до версий 1.12.4 или 1.18.0, которые устраняют все выявленные проблемы.

#saml #уязвимости #аутентификация #безопасность

@ZerodayAlert",2025-04-22 12:03:12.832971,https://t.me/ZerodayAlert/445
CVE-2025-25291,1921217593,"**Signature Wrapping атаки позволяют захватывать учетные записи через ruby-saml**

🔐 В библиотеке ruby-saml [обнаружены](https://www.securitylab.ru/news/557317.php) две критические уязвимости **CVE-2025-25291** и **CVE-2025-25292** **с оценкой CVSS 8.8**, позволяющие обходить механизмы аутентификации. Проблемы связаны с различиями в обработке XML между парсерами REXML и Nokogiri, что открывает возможность для атак Signature Wrapping.

🛡 Злоумышленники, используя одну действительную подпись, могут подделывать SAML-утверждения и авторизоваться от имени любого пользователя системы. Протокол SAML широко используется для реализации единого входа (SSO) в корпоративных сетях, что делает эти уязвимости особенно опасными.

⚡️ Помимо основных уязвимостей, в ruby-saml также обнаружена проблема **CVE-2025-25293 с оценкой CVSS 7.7**, связанная с отказом в обслуживании при обработке сжатых SAML-ответов. Эксперты настоятельно рекомендуют обновиться до версий 1.12.4 или 1.18.0, которые устраняют все выявленные проблемы.

#saml #уязвимости #аутентификация #безопасность

@ZerodayAlert",2025-04-22 12:03:12.832978,https://t.me/ZerodayAlert/445
CVE-2025-24201,1921217593,"**Критическая уязвимость в WebKit затрагивает миллионы пользователей Apple**

🚨 Apple [выпустила](https://www.securitylab.ru/news/557237.php) экстренные обновления безопасности для устранения критической уязвимости CVE-2025-24201 в движке WebKit. Эта Zero-Day уязвимость уже активно использовалась в сложных целевых атаках против отдельных пользователей.

🌐 Проблема связана с ошибкой выхода за границы массива в WebKit, что позволяет злоумышленникам обходить песочницу при открытии специального веб-контента. Движок WebKit используется не только в Safari, но и во множестве других приложений на платформах macOS, iOS, Linux и Windows.

📱 В зоне риска оказались как новые, так и старые устройства Apple, включая iPhone XS и новее, iPad Pro, iPad Air, Mac и Vision Pro. Компания выпустила исправления в iOS 18.3.2, iPadOS 18.3.2, macOS Sequoia 15.3.2, visionOS 2.3.2 и Safari 18.3.1, настоятельно рекомендуя установить их немедленно.

#WebKit #уязвимости #Apple #zeroday

@ZerodayAlert",2025-04-22 12:03:12.833334,https://t.me/ZerodayAlert/443
CVE-2025-22225,1921217593,"**Три уязвимости VMware подвергают риску данные пользователей**

🔴 Компания Broadcom[ выпустила](https://www.securitylab.ru/news/557001.php) обновления безопасности для устранения трех активно эксплуатируемых уязвимостей в продуктах VMware ESXi, Workstation и Fusion, способных привести к выполнению кода и раскрытию информации.

💻 Самая серьезная из уязвимостей (CVE-2025-22224) получила критический балл 9.3 по шкале CVSS и связана с ошибкой типа Time-of-Check Time-of-Use (TOCTOU). Она может привести к выходу за границы памяти при записи, что позволяет злоумышленнику с локальными административными привилегиями на виртуальной машине выполнить код от имени процесса VMX на хосте.

🔓 Две другие уязвимости приводят к утечке данных (CVE-2025-22226) и выходу из изолированной среды (CVE-2025-22225). Все версии VMware ESXi 8.0 и 7.0, Workstation 17.x и Fusion 13.x, а также VMware Cloud Foundation и Cloud находятся в группе риска.

#VMware #данные #уязвимости #обновления

@ZerodayAlert",2025-04-22 12:03:12.833687,https://t.me/ZerodayAlert/440
CVE-2025-22224,1921217593,"**Три уязвимости VMware подвергают риску данные пользователей**

🔴 Компания Broadcom[ выпустила](https://www.securitylab.ru/news/557001.php) обновления безопасности для устранения трех активно эксплуатируемых уязвимостей в продуктах VMware ESXi, Workstation и Fusion, способных привести к выполнению кода и раскрытию информации.

💻 Самая серьезная из уязвимостей (CVE-2025-22224) получила критический балл 9.3 по шкале CVSS и связана с ошибкой типа Time-of-Check Time-of-Use (TOCTOU). Она может привести к выходу за границы памяти при записи, что позволяет злоумышленнику с локальными административными привилегиями на виртуальной машине выполнить код от имени процесса VMX на хосте.

🔓 Две другие уязвимости приводят к утечке данных (CVE-2025-22226) и выходу из изолированной среды (CVE-2025-22225). Все версии VMware ESXi 8.0 и 7.0, Workstation 17.x и Fusion 13.x, а также VMware Cloud Foundation и Cloud находятся в группе риска.

#VMware #данные #уязвимости #обновления

@ZerodayAlert",2025-04-22 12:03:12.833695,https://t.me/ZerodayAlert/440
CVE-2025-22226,1921217593,"**Три уязвимости VMware подвергают риску данные пользователей**

🔴 Компания Broadcom[ выпустила](https://www.securitylab.ru/news/557001.php) обновления безопасности для устранения трех активно эксплуатируемых уязвимостей в продуктах VMware ESXi, Workstation и Fusion, способных привести к выполнению кода и раскрытию информации.

💻 Самая серьезная из уязвимостей (CVE-2025-22224) получила критический балл 9.3 по шкале CVSS и связана с ошибкой типа Time-of-Check Time-of-Use (TOCTOU). Она может привести к выходу за границы памяти при записи, что позволяет злоумышленнику с локальными административными привилегиями на виртуальной машине выполнить код от имени процесса VMX на хосте.

🔓 Две другие уязвимости приводят к утечке данных (CVE-2025-22226) и выходу из изолированной среды (CVE-2025-22225). Все версии VMware ESXi 8.0 и 7.0, Workstation 17.x и Fusion 13.x, а также VMware Cloud Foundation и Cloud находятся в группе риска.

#VMware #данные #уязвимости #обновления

@ZerodayAlert",2025-04-22 12:03:12.833702,https://t.me/ZerodayAlert/440
CVE-2024-50302,1921217593,"**Обнаружена цепочка уязвимостей для взлома Android через USB**

📱 Amnesty International [раскрыла](https://www.securitylab.ru/news/556938.php) факт использования трех уязвимостей нулевого дня в Android для взлома смартфона сербского активиста. Цепочка эксплойтов, разработанная компанией Cellebrite, позволяет обходить защиту заблокированных телефонов через подключение к USB-порту.

🔍 Google подтвердила существование трех уязвимостей в USB-драйверах Linux, используемых в Android: **CVE-2024-53104, CVE-2024-53197 и CVE-2024-50302**. Только первая из них получила исправление в февральском обновлении безопасности 2025 года, две другие пока остаются уязвимыми.

⚠️ Для защиты от подобных атак пользователям рекомендуется отключить отладку по USB и активировать шифрование данных. Важно помнить, что эксплуатация требует физического доступа к устройству, что делает эту угрозу особенно актуальной при задержаниях и обысках.

#Android #уязвимости #безопасность #Cellebrite

@ZerodayAlert",2025-04-22 12:03:12.834054,https://t.me/ZerodayAlert/438
CVE-2024-53104,1921217593,"**Обнаружена цепочка уязвимостей для взлома Android через USB**

📱 Amnesty International [раскрыла](https://www.securitylab.ru/news/556938.php) факт использования трех уязвимостей нулевого дня в Android для взлома смартфона сербского активиста. Цепочка эксплойтов, разработанная компанией Cellebrite, позволяет обходить защиту заблокированных телефонов через подключение к USB-порту.

🔍 Google подтвердила существование трех уязвимостей в USB-драйверах Linux, используемых в Android: **CVE-2024-53104, CVE-2024-53197 и CVE-2024-50302**. Только первая из них получила исправление в февральском обновлении безопасности 2025 года, две другие пока остаются уязвимыми.

⚠️ Для защиты от подобных атак пользователям рекомендуется отключить отладку по USB и активировать шифрование данных. Важно помнить, что эксплуатация требует физического доступа к устройству, что делает эту угрозу особенно актуальной при задержаниях и обысках.

#Android #уязвимости #безопасность #Cellebrite

@ZerodayAlert",2025-04-22 12:03:12.834063,https://t.me/ZerodayAlert/438
CVE-2024-53197,1921217593,"**Обнаружена цепочка уязвимостей для взлома Android через USB**

📱 Amnesty International [раскрыла](https://www.securitylab.ru/news/556938.php) факт использования трех уязвимостей нулевого дня в Android для взлома смартфона сербского активиста. Цепочка эксплойтов, разработанная компанией Cellebrite, позволяет обходить защиту заблокированных телефонов через подключение к USB-порту.

🔍 Google подтвердила существование трех уязвимостей в USB-драйверах Linux, используемых в Android: **CVE-2024-53104, CVE-2024-53197 и CVE-2024-50302**. Только первая из них получила исправление в февральском обновлении безопасности 2025 года, две другие пока остаются уязвимыми.

⚠️ Для защиты от подобных атак пользователям рекомендуется отключить отладку по USB и активировать шифрование данных. Важно помнить, что эксплуатация требует физического доступа к устройству, что делает эту угрозу особенно актуальной при задержаниях и обысках.

#Android #уязвимости #безопасность #Cellebrite

@ZerodayAlert",2025-04-22 12:03:12.834068,https://t.me/ZerodayAlert/438
CVE-2024-45206,1921217593,"**Компании из списка Forbes 2000 под угрозой из-за уязвимости Veeam

**💾 В платформе Veeam Service Provider Console [обнаружена](https://www.securitylab.ru/news/556879.php) уязвимость CVE-2024-45206, затрагивающая системы резервного копирования по всему миру. Проблема позволяет хакерам отправлять произвольные HTTP-запросы к внутренним ресурсам от имени сервера, что создает угрозу для корпоративных сетей.

🌐 По данным исследования, более 2500 уязвимых систем доступны из интернета, причем наибольшее их количество находится в США (26%) и Турции (20%). Среди пользователей продуктов Veeam — 74% компаний из списка Forbes Global 2000, что делает эту уязвимость особенно привлекательной для хакеров.

🛡 Разработчики выпустили обновление Veeam Service Provider Console 8.1.0.21377, устраняющее обнаруженную брешь. Эксперты рекомендуют срочно обновить системы, поскольку эксплуатация уязвимости может привести к раскрытию сведений о сетевой инфраструктуре и последующим целенаправленным атакам.

#Veeam #уязвимости #безопасность #бэкапы

@ZerodayAlert",2025-04-22 12:03:12.834259,https://t.me/ZerodayAlert/437
CVE-2024-50337,1921217593,"**Миллионы студентов под угрозой из-за уязвимости в Chamilo**

🎓 В системе электронного обучения Chamilo [обнаружена](https://www.securitylab.ru/news/556758.php) критическая уязвимость **CVE-2024-50337 с максимальной оценкой 9.8 по шкале CVSS**. Брешь позволяет удаленно выполнять код на серверах через некорректную обработку SOAP-запросов.

🌐 Под угрозой оказались 486 серверов Chamilo, доступных из интернета, и потенциально 40 миллионов пользовательских аккаунтов. Наибольшую опасность представляла версия 1.11.10, которая составляет 40% всех установок платформы.

⚡️ Эксперты предупреждают, что эксплуатация уязвимости позволяет не только получить контроль над содержимым сайта, но и проникнуть во внутреннюю сеть организации. Разработчики выпустили исправленную версию 1.11.28, пользователям рекомендуется срочно обновиться.

#образование #уязвимости #Chamilo #кибербезопасность

@ZerodayAlert",2025-04-22 12:03:12.834595,https://t.me/ZerodayAlert/435
CVE-2025-24989,1921217593,"**Уязвимость в Power Pages угрожала безопасности компаний **

🔓 Microsoft[ устранила](https://www.securitylab.ru/news/556626.php) 0-day уязвимость в Power Pages, которую уже эксплуатировали хакеры. Критическая проблема **CVE-2025-24989** позволяла обходить регистрацию и захватывать повышенные привилегии через сеть.  

🛠 Исправление развернули на уровне сервиса, уведомив пользователей. Компания рекомендует проверить следы компрометации, включая подозрительные регистрации и изменения прав.  

🌐 Power Pages — облачная платформа для бизнес-сайтов — стала целью атак. Ее низкий порог входа и удаленный доступ сделали уязвимость особенно опасной для компаний.  

#уязвимость #кибератаки #PowerPages #безопасность 

@ZerodayAlert",2025-04-22 12:03:12.834744,https://t.me/ZerodayAlert/434
CVE-2025-0108,1921217593,"**Госсети под ударом: критические уязвимости в VPN-решениях**

🚨 CISA [добавила](https://www.securitylab.ru/news/556592.php) в каталог KEV две критические уязвимости в Palo Alto Networks PAN-OS и SonicWall SonicOS SSLVPN, которые активно эксплуатируются хакерами. Обе бреши позволяют обходить аутентификацию и получать несанкционированный доступ к системам.

📈 По данным GreyNoise, количество атак с использованием уязвимости CVE-2025-0108 увеличилось в 10 раз, с активностью из США, Германии и Нидерландов. Обнаружено 25 вредоносных IP-адресов, активно эксплуатирующих эту уязвимость.

⚡️ CISA обязала все федеральные агентства США устранить уязвимости до 11 марта 2025 года. Ситуация особенно критична после публикации PoC-эксплойта для **CVE-2024-53704**, что привело к немедленному началу атак.

#VPN #уязвимости #кибербезопасность #Cisa

@ZerodayAlert",2025-04-22 12:03:12.834891,https://t.me/ZerodayAlert/433
